source,path,relative_path,path_family,name,extension,is_hash_named,size,size_mod_4,header_family,magic_hex_4,head_hex_16,head_hex_32,head_ascii_16,zstd_marker_in_first_512,zstd_marker_offset_in_first_512,compression_encryption_note,sha1,crc32,resource_type,resource_flag1_hex,resource_flag2_hex
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\return\rcm_return2.wsc,release64/dlc/zombiepack/rcm/return/rcm_return2.wsc,content/release64,rcm_return2.wsc,.wsc,False,13532,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 41 56 CC 68 30 9A 19 23 2E A8 11 46 DB B0 37 1F,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,0E3C044B98540E781FBC07BBB57A252C2C5E236C,1DC8432C,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\ricketts\rcm_ricketts1.sco,release64/dlc/zombiepack/rcm/ricketts/rcm_ricketts1.sco,content/release64,rcm_ricketts1.sco,.sco,False,19633,1,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 4C 81 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 4C 81 FF FF FF FD 00 00 9B DE 00 00 01 7B 00 00 00 00 00 00 00 02,SCR.......L.....,False,,header not in the known script wrapper families,F0E390794BD9C95304E7CABE885C601CE3A64018,7A0B6F45,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\ricketts\rcm_ricketts1.wsc,release64/dlc/zombiepack/rcm/ricketts/rcm_ricketts1.wsc,content/release64,rcm_ricketts1.wsc,.wsc,False,18838,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0B 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0B 00 00 80 FA AC 22 89 8E 40 92 15 EC 30 60 3A A4 EA BA 34,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,EAF675793E1C6360D869BEA67C2CFC2B898AB979,E478584E,2,0x80000000,0x8000000B
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\ricketts\rcm_ricketts2.sco,release64/dlc/zombiepack/rcm/ricketts/rcm_ricketts2.sco,content/release64,rcm_ricketts2.sco,.sco,False,20479,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 4F CF FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 4F CF FF FF FF FD 00 00 A0 18 00 00 01 85 00 00 00 00 00 00 00 02,SCR.......O.....,False,,header not in the known script wrapper families,9880134EFCD27D179D23912F3921CFEA005874D9,C395BFCD,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\ricketts\rcm_ricketts2.wsc,release64/dlc/zombiepack/rcm/ricketts/rcm_ricketts2.wsc,content/release64,rcm_ricketts2.wsc,.wsc,False,19668,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 73 1C 80 8E C5 17 BC E6 39 72 E7 40 EA 67 15 AA,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,C5A2EE706CF5217C1DB2C9947529F3C8A0C87C89,59C2F89F,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch1.sco,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch1.sco,content/release64,rcm_sasquatch1.sco,.sco,False,18191,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 46 DF FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 46 DF FF FF FF FD 00 00 8F 9E 00 00 01 6C 00 00 00 00 00 00 00 02,SCR.......F.....,False,,header not in the known script wrapper families,04C1FD442A30866C677E3319E4788F67CD167057,BE97BBE3,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch1.wsc,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch1.wsc,content/release64,rcm_sasquatch1.wsc,.wsc,False,17526,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0A 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 0A 00 00 90 03 EC 6A 88 F3 5A 81 26 B8 05 F7 40 48 7F B0 65,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,AEAE4CA82379C862166BA0B795F9E81DB802D5D3,1A95D56B,2,0x80000000,0x9000000A
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch2.sco,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch2.sco,content/release64,rcm_sasquatch2.sco,.sco,False,13537,1,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 34 B1 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 34 B1 FF FF FF FD 00 00 6F 24 00 00 01 6E 00 00 00 00 00 00 00 02,SCR.......4.....,False,,header not in the known script wrapper families,9B2CDA5A359071B70008E972778B3E374AEAA516,3A89C601,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch2.wsc,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch2.wsc,content/release64,rcm_sasquatch2.wsc,.wsc,False,13045,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 25 B0 D3 7E 95 7B 72 87 B6 F1 13 38 41 8A 8D 31,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,A51169DAFA1ECB2CA4791E107F2580A02AF1F2D4,04FD8C09,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch3.sco,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch3.sco,content/release64,rcm_sasquatch3.sco,.sco,False,13534,2,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 34 AE FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 34 AE FF FF FF FD 00 00 6F 24 00 00 01 6E 00 00 00 00 00 00 00 02,SCR.......4.....,False,,header not in the known script wrapper families,30E434D889582530C680625B228A5B586BA6DBCB,64296C48,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch3.wsc,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch3.wsc,content/release64,rcm_sasquatch3.wsc,.wsc,False,13040,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 A8 3E 0A FF 64 7B 8A 02 D8 CC 79 95 35 05 8A E6,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,DB773E944BC532A68B79139071D07EC5E6FBABEF,C0C165F9,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch4.sco,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch4.sco,content/release64,rcm_sasquatch4.sco,.sco,False,13534,2,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 34 AE FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 34 AE FF FF FF FD 00 00 6F 24 00 00 01 6E 00 00 00 00 00 00 00 02,SCR.......4.....,False,,header not in the known script wrapper families,70E2E5C73C6B754967FCF2903AD1B0DD2160DF26,E261D81F,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch4.wsc,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch4.wsc,content/release64,rcm_sasquatch4.wsc,.wsc,False,13041,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 69 0F E5 68 B7 F9 57 DD C0 F9 93 37 C8 A3 C9 33,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,439EB7AA31740BD3E5C73B2168C83C179C9BFBD1,EAAF942A,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch5.sco,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch5.sco,content/release64,rcm_sasquatch5.sco,.sco,False,13535,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 34 AF FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 34 AF FF FF FF FD 00 00 6F 24 00 00 01 6E 00 00 00 00 00 00 00 02,SCR.......4.....,False,,header not in the known script wrapper families,0E0FBEDEC774C565413AEBD917CED85C572B537F,B14E881A,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch5.wsc,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch5.wsc,content/release64,rcm_sasquatch5.wsc,.wsc,False,13041,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 69 0F E5 68 B7 F9 57 DD C0 F9 93 37 C8 A3 C9 33,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,5EB8CAC16E77EB714A6E7A9BA391955AFB6FDBAD,A9D974C3,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch6.sco,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch6.sco,content/release64,rcm_sasquatch6.sco,.sco,False,13535,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 34 AF FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 34 AF FF FF FF FD 00 00 6F 24 00 00 01 6E 00 00 00 00 00 00 00 02,SCR.......4.....,False,,header not in the known script wrapper families,843651DB43F24F512A08F4F606F095AB96F2F76A,0B71BB27,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch6.wsc,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch6.wsc,content/release64,rcm_sasquatch6.wsc,.wsc,False,13041,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 69 0F E5 68 B7 F9 57 DD C0 F9 93 37 C8 A3 C9 33,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,0390F1F330F6C96A2A499D7656D9BAAB0F39DF8B,4929F6D5,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch7.sco,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch7.sco,content/release64,rcm_sasquatch7.sco,.sco,False,20647,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 50 77 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 50 77 FF FF FF FD 00 00 A2 C6 00 00 01 82 00 00 00 00 00 00 00 02,SCR.......Pw....,False,,header not in the known script wrapper families,A08B0F0E8001C9B656529586A2E4E095EEBF4603,4A496EEB,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\sasquatch\rcm_sasquatch7.wsc,release64/dlc/zombiepack/rcm/sasquatch/rcm_sasquatch7.wsc,content/release64,rcm_sasquatch7.wsc,.wsc,False,19788,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 BD 0C 95 1D A1 A3 BC 5F 8B 64 9C EE AA 63 EE 95,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,AEBE038DB3B5E017037F6D5AE8B330EDB7BD8149,C10C13E2,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\seth\rcm_seth1.sco,release64/dlc/zombiepack/rcm/seth/rcm_seth1.sco,content/release64,rcm_seth1.sco,.sco,False,20675,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 50 93 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 50 93 FF FF FF FD 00 00 A6 FC 00 00 01 BD 00 00 00 00 00 00 00 02,SCR.......P.....,False,,header not in the known script wrapper families,2F0A0D0AE24B39C5C122654DAD4B13513A677B89,4EE91267,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\seth\rcm_seth1.wsc,release64/dlc/zombiepack/rcm/seth/rcm_seth1.wsc,content/release64,rcm_seth1.wsc,.wsc,False,19804,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 E8 C7 7F FB 1A F9 08 2A E6 BF 54 1D 63 21 B7 B3,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,A2DEB73FE233AF6DB38718F92C323E72E00B5F27,47924848,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\seth\rcm_seth2.sco,release64/dlc/zombiepack/rcm/seth/rcm_seth2.sco,content/release64,rcm_seth2.sco,.sco,False,20469,1,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 4F C5 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 4F C5 FF FF FF FD 00 00 A7 12 00 00 01 B9 00 00 00 00 00 00 00 02,SCR.......O.....,False,,header not in the known script wrapper families,0C6FD50DAE0F923F9DFDBF2E584DAE8CAEBCE076,1F73B8E9,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\rcm\seth\rcm_seth2.wsc,release64/dlc/zombiepack/rcm/seth/rcm_seth2.wsc,content/release64,rcm_seth2.wsc,.wsc,False,19611,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 6B D0 1D F3 F2 66 80 D2 47 98 85 36 B9 90 58 A7,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,A33E25C7FCB1A8D65A13E7D4B6FA1C38955F7C34,6A0330B0,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\designerdefined\player\fasttravel_z.sco,release64/dlc/zombiepack/system/designerdefined/player/fasttravel_z.sco,content/release64,fasttravel_z.sco,.sco,False,3879,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 0E F7 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 0E F7 FF FF FF FD 00 00 18 51 00 00 00 9A 00 00 00 00 00 00 00 00,SCR.............,False,,header not in the known script wrapper families,83687578E145690714CDD5904BA71BFA6375993D,5618D853,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\designerdefined\player\fasttravel_z.wsc,release64/dlc/zombiepack/system/designerdefined/player/fasttravel_z.wsc,content/release64,fasttravel_z.wsc,.wsc,False,3819,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80 09 D2 81 7F B2 91 C8 26 C8 F5 86 0A B8 F7 6A 67,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,7629400062133001E2F3C80C8C47A742A4EDD1AC,351F712D,2,0x80000000,0x80000003
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\designerdefined\ui\fuieventmonitor_z.sco,release64/dlc/zombiepack/system/designerdefined/ui/fuieventmonitor_z.sco,content/release64,fuieventmonitor_z.sco,.sco,False,7875,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 1E 93 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 1E 93 FF FF FF FD 00 00 3F 42 00 00 00 0F 00 00 00 00 00 00 00 00,SCR.............,False,,header not in the known script wrapper families,E15DE4C6D3BFBEF62655A4CC8FADB905B1B3D7B6,AC8B4AA2,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\designerdefined\ui\fuieventmonitor_z.wsc,release64/dlc/zombiepack/system/designerdefined/ui/fuieventmonitor_z.wsc,content/release64,fuieventmonitor_z.wsc,.wsc,False,7694,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80 2E 4B 6D E8 E5 2A 77 C8 12 8A 22 C6 64 23 32 58,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,9AB1E3BF5EE1620EEC9044ADF8D41E297DDBEFDE,F21D3B52,2,0x80000000,0x80000005
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\long_update_thread_z.sco,release64/dlc/zombiepack/system/long_update_thread_z.sco,content/release64,long_update_thread_z.sco,.sco,False,79431,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 01 36 17 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 01 36 17 FF FF FF FD 00 02 DD 22 00 00 03 DA 00 00 00 00 00 00 00 00,SCR.......6.....,False,,header not in the known script wrapper families,34E5028A10DBFD516945556FF531F8318C8FEC6E,3C5F3A56,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\long_update_thread_z.wsc,release64/dlc/zombiepack/system/long_update_thread_z.wsc,content/release64,long_update_thread_z.wsc,.wsc,False,72567,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 30 00 00 C0,52 53 43 85 02 00 00 00 00 00 00 80 30 00 00 C0 B1 B2 1E 95 73 66 A9 74 03 CF C5 65 B2 5E 28 F9,RSC.........0...,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,EC7C6144105A06C50CEE487CD9CBA5036C0323B9,4796681C,2,0x80000000,0xC0000030
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\medium_update_thread_z.sco,release64/dlc/zombiepack/system/medium_update_thread_z.sco,content/release64,medium_update_thread_z.sco,.sco,False,27680,0,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 6B F0 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 6B F0 FF FF FF FD 00 01 2A 3E 00 00 00 C9 00 00 00 00 00 00 00 00,SCR.......k.....,False,,header not in the known script wrapper families,54307B4E74D85BA2815FF00A9E5C1FA2453A32AF,2319D08B,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\medium_update_thread_z.wsc,release64/dlc/zombiepack/system/medium_update_thread_z.wsc,content/release64,medium_update_thread_z.wsc,.wsc,False,25504,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 15 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 15 00 00 80 52 FB 14 52 8D E6 EE 94 2D 88 5C 9A 62 CC E1 6A,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,18287EF50D3C7A9A2A9144F63E9F3F3630C50768,6AD6F583,2,0x80000000,0x80000015
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\pause_z.sco,release64/dlc/zombiepack/system/pause_z.sco,content/release64,pause_z.sco,.sco,False,19640,0,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 4C 88 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 4C 88 FF FF FF FD 00 00 B0 B5 00 00 00 4A 00 00 00 00 00 00 00 00,SCR.......L.....,False,,header not in the known script wrapper families,CB6FF7FF75C18E943D9AAB2360F9D5035D815217,0BA30E30,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\pause_z.wsc,release64/dlc/zombiepack/system/pause_z.wsc,content/release64,pause_z.wsc,.wsc,False,18559,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 3C 2F 73 B0 72 EF 3E 87 A5 EC F4 25 F2 8F 2C 91,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,2E0C8E63EEE1E2CFD00C49D466C7B665E02D3D60,72C4F528,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\player_z.sco,release64/dlc/zombiepack/system/player_z.sco,content/release64,player_z.sco,.sco,False,45140,0,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 B0 24 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 B0 24 FF FF FF FD 00 01 96 B5 00 00 01 33 00 00 00 00 00 00 00 00,SCR........$....,False,,header not in the known script wrapper families,20036F2D97028B9C164CDED9AEB321759CD77D06,FFCBD291,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\player_z.wsc,release64/dlc/zombiepack/system/player_z.wsc,content/release64,player_z.wsc,.wsc,False,42062,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 1B 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 1B 00 00 80 61 3E BE D8 B0 93 8D C2 0D E9 E1 16 FC 11 F7 CF,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,E788C24B686F6C2E48A970F3740DCEAF61177290,E0367D3F,2,0x80000000,0x8000001B
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\short_update_thread_z.sco,release64/dlc/zombiepack/system/short_update_thread_z.sco,content/release64,short_update_thread_z.sco,.sco,False,48473,1,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 BD 29 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 BD 29 FF FF FF FD 00 01 D2 87 00 00 00 E8 00 00 00 00 00 00 00 00,SCR........)....,False,,header not in the known script wrapper families,4F5C2C848D3C797E25B58AB8CF76082FFBEAAAB8,B63758BF,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\system\short_update_thread_z.wsc,release64/dlc/zombiepack/system/short_update_thread_z.wsc,content/release64,short_update_thread_z.wsc,.wsc,False,44140,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 1F 00 00 80 C9 B5 F8 02 56 A4 19 B8 C9 BB 74 F5 5F 0B 91 7B,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,08EB081AC20126A76426F7BD0E78157345FBEAE6,330E3DCA,2,0x80000000,0x8000001F
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\zombie_combatclasses.sco,release64/dlc/zombiepack/zombie_combatclasses.sco,content/release64,zombie_combatclasses.sco,.sco,False,1975,3,other,53 43 52 02,53 43 52 02 F9 AE 02 C6 00 00 07 87 FF FF FF FD,53 43 52 02 F9 AE 02 C6 00 00 07 87 FF FF FF FD 00 00 16 93 00 00 00 00 00 00 00 00 00 00 00 00,SCR.............,False,,header not in the known script wrapper families,DC98C75974E91F274DE991BC4960CFF3931590A2,026E0B12,,,
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\dlc\zombiepack\zombie_combatclasses.wsc,release64/dlc/zombiepack/zombie_combatclasses.wsc,content/release64,zombie_combatclasses.wsc,.wsc,False,1900,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80 67 DC A0 67 DE 4D 12 31 1A A0 69 B6 26 02 46 C2,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,C3B02D9B2F5B2503A4F8E3498540AB2F29D07C2B,FA85E90C,2,0x80000000,0x80000003
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\frontier\cholla_springs\armadillo\armadillo.wsc,release64/frontier/cholla_springs/armadillo/armadillo.wsc,content/release64,armadillo.wsc,.wsc,False,27939,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 17 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 17 00 00 80 68 4A B5 BC 56 2E AF 9C 7A 27 FC 7C E9 B2 37 8F,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,091F0DAC4FE6F3A61C95D1847373E7BDBFAFF0AC,C2FAC383,2,0x80000000,0x80000017
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\frontier\cholla_springs\armadillo\armadillovol.wsc,release64/frontier/cholla_springs/armadillo/armadillovol.wsc,content/release64,armadillovol.wsc,.wsc,False,12086,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 B5 23 CF B3 35 5C 78 A6 1C B7 2E D4 06 B9 19 8A,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,001AB71D4626E2C6ED59597CD96DC8BF2498D3DF,87657B81,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\frontier\cholla_springs\chollasprings.wsc,release64/frontier/cholla_springs/chollasprings.wsc,content/release64,chollasprings.wsc,.wsc,False,20846,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80 2C 35 B9 29 FA 5D 20 91 56 5F C3 A6 B5 B9 11 D5,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,6EEAEF66E9573EB03417FFF4752630D9F89F4351,40AF1892,2,0x80000000,0x80000013
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\frontier\cholla_springs\chollaspringsvol.wsc,release64/frontier/cholla_springs/chollaspringsvol.wsc,content/release64,chollaspringsvol.wsc,.wsc,False,8433,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80 12 90 85 A9 0B 14 4D 58 E8 DB E2 95 D7 2E AF D3,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,13B56D06DD1BB77311D0381C6E6DFFCD05FA4102,D601A74C,2,0x80000000,0x80000005
