# Code RED source/decompiled export
# Source: data/codered/faction_wars_targets.csv
# SHA1: b37f585be34a741f127b9af9c307ae0cd6b7a692

score,category,path,source_kind,regions,groups,high_value_terms,size 
295,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/read/research__car_truck_inventory__car_truck_inventory.json.fullread.txt,manifest/text,,factions:6|scripting:55|spawning:22|weapons_pressure:10|world_hosts:186,gringobrain|vehicle_generator,164500
295,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/edit/research/car_truck_inventory/car_truck_inventory.json,manifest/text,,factions:6|scripting:55|spawning:22|weapons_pressure:10|world_hosts:186,gringobrain|vehicle_generator,159932
295,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__car_truck_inventory__car_truck_inventory.json.decompiled_source.txt,manifest/text,,factions:6|scripting:55|spawning:22|weapons_pressure:10|world_hosts:186,gringobrain|vehicle_generator,164654
273,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__CodeRed_Refgroup_Parent_File_Findings_Pass12.txt.decompiled_source.txt,manifest/text,blackwater|mexico,factions:5|scripting:1|spawning:110|war_behavior:17|weapons_pressure:33|world_hosts:81,population|refgroup,10615
272,tune/template pressure,research/CodeRed_Refgroup_Parent_File_Findings_Pass12.txt,repo/text,blackwater|mexico,factions:5|scripting:1|spawning:109|war_behavior:17|weapons_pressure:33|world_hosts:81,population|refgroup,10248
272,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/read/research__CodeRed_Refgroup_Parent_File_Findings_Pass12.txt.fullread.txt,manifest/text,blackwater|mexico,factions:5|scripting:1|spawning:109|war_behavior:17|weapons_pressure:33|world_hosts:81,population|refgroup,10457
272,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/edit/research/CodeRed_Refgroup_Parent_File_Findings_Pass12.txt,manifest/text,blackwater|mexico,factions:5|scripting:1|spawning:109|war_behavior:17|weapons_pressure:33|world_hosts:81,population|refgroup,10248
257,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__CodeRED_Gringo_Vehicle_Research_Pass_2026-04-29.md.decompiled_source.txt,manifest/text,blackwater,factions:2|scripting:54|spawning:12|weapons_pressure:3|world_hosts:157,commongringos|gringobrain|vehicle_generator,7788
256,world host / gringo,research/CodeRED_Gringo_Vehicle_Research_Pass_2026-04-29.md,repo/text,blackwater,factions:2|scripting:54|spawning:12|weapons_pressure:3|world_hosts:156,commongringos|gringobrain|vehicle_generator,7379
256,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__CodeRED_Gringo_Vehicle_Research_Pass_2026-04-29.md.fullread.txt,manifest/text,blackwater,factions:2|scripting:54|spawning:12|weapons_pressure:3|world_hosts:156,commongringos|gringobrain|vehicle_generator,7628
256,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/CodeRED_Gringo_Vehicle_Research_Pass_2026-04-29.md,manifest/text,blackwater,factions:2|scripting:54|spawning:12|weapons_pressure:3|world_hosts:156,commongringos|gringobrain|vehicle_generator,7379
246,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__blackwater_wsi_gringo_correlation_outputs__wsi_sector_context.csv.decompiled_source.txt,manifest/text,blackwater,weapons_pressure:5|world_hosts:236,,79663
246,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__CodeRed_USArmy_Companion_AI_Research_Pass12.txt.decompiled_source.txt,manifest/text,,factions:111|scripting:23|spawning:27|war_behavior:39|weapons_pressure:5|world_hosts:17,gringobrain|population|task_follow,10815
245,world host / gringo,research/extracted_root_research/extracted_root_research.md,repo/text,,factions:2|scripting:76|spawning:10|war_behavior:1|weapons_pressure:13|world_hosts:135,gringobrain,13606
245,tune/template pressure,research/CodeRed_USArmy_Companion_AI_Research_Pass12.txt,repo/text,,factions:110|scripting:23|spawning:27|war_behavior:39|weapons_pressure:5|world_hosts:17,gringobrain|population|task_follow,10440
245,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__extracted_root_research__extracted_root_research.md.fullread.txt,manifest/text,,factions:2|scripting:76|spawning:10|war_behavior:1|weapons_pressure:13|world_hosts:135,gringobrain,13761
245,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/read/research__CodeRed_USArmy_Companion_AI_Research_Pass12.txt.fullread.txt,manifest/text,,factions:110|scripting:23|spawning:27|war_behavior:39|weapons_pressure:5|world_hosts:17,gringobrain|population|task_follow,10658
245,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/extracted_root_research/extracted_root_research.md,manifest/text,,factions:2|scripting:76|spawning:10|war_behavior:1|weapons_pressure:13|world_hosts:135,gringobrain,13606
245,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/edit/research/CodeRed_USArmy_Companion_AI_Research_Pass12.txt,manifest/text,,factions:110|scripting:23|spawning:27|war_behavior:39|weapons_pressure:5|world_hosts:17,gringobrain|population|task_follow,10440
245,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__extracted_root_research__extracted_root_research.md.decompiled_source.txt,manifest/text,,factions:2|scripting:76|spawning:10|war_behavior:1|weapons_pressure:13|world_hosts:135,gringobrain,13921
242,world host / gringo,research/blackwater_wsi_gringo_correlation_outputs/wsi_sector_context.csv,repo/text,blackwater,weapons_pressure:5|world_hosts:232,,79270
242,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__blackwater_wsi_gringo_correlation_outputs__wsi_sector_context.csv.fullread.txt,manifest/text,blackwater,weapons_pressure:5|world_hosts:232,,79489
242,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/blackwater_wsi_gringo_correlation_outputs/wsi_sector_context.csv,manifest/text,blackwater,weapons_pressure:5|world_hosts:232,,79270
242,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__blackwater_host_placement_resolver_outputs__sector_context.csv.decompiled_source.txt,manifest/text,blackwater,spawning:1|weapons_pressure:5|world_hosts:231,,73382
240,world host / gringo,research/blackwater_host_placement_resolver_outputs/sector_context.csv,repo/text,blackwater,weapons_pressure:5|world_hosts:230,,72992
240,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__blackwater_host_placement_resolver_outputs__sector_context.csv.fullread.txt,manifest/text,blackwater,weapons_pressure:5|world_hosts:230,,73211
240,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/blackwater_host_placement_resolver_outputs/sector_context.csv,manifest/text,blackwater,weapons_pressure:5|world_hosts:230,,72992
213,script/native candidate,related_apps/CodeRED_Script_Workshop/workspace/read/data__codered__native_bridge_selected_wrappers.cpp.fullread.txt,manifest/text,,factions:6|scripting:22|spawning:112|war_behavior:4|weapons_pressure:4|world_hosts:1,ai_is_hostile|create_actor|get_actor_faction|set_actor_faction|task_follow|task_kill|task_stand|task_wander,5480
213,script/native candidate,related_apps/CodeRED_Script_Workshop/workspace/edit/data/codered/native_bridge_selected_wrappers.cpp,manifest/text,,factions:6|scripting:22|spawning:112|war_behavior:4|weapons_pressure:4|world_hosts:1,ai_is_hostile|create_actor|get_actor_faction|set_actor_faction|task_follow|task_kill|task_stand|task_wander,5407
213,script/native candidate,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/data__codered__native_bridge_selected_wrappers.cpp.decompiled_source.txt,manifest/text,,factions:6|scripting:22|spawning:112|war_behavior:4|weapons_pressure:4|world_hosts:1,ai_is_hostile|create_actor|get_actor_faction|set_actor_faction|task_follow|task_kill|task_stand|task_wander,5629
213,script/native candidate,data/codered/native_bridge_selected_wrappers.cpp,repo/text,,factions:6|scripting:22|spawning:112|war_behavior:4|weapons_pressure:4|world_hosts:1,ai_is_hostile|create_actor|get_actor_faction|set_actor_faction|task_follow|task_kill|task_stand|task_wander,5407
204,tune/template pressure,scratch/script_workshop_pipeline/read_full/research__menu_resources__root__content__ui__boot.sc.xml.fullread.txt,repo/text,,scripting:31|spawning:168|world_hosts:5,,37855
204,tune/template pressure,scratch/script_workshop_pipeline/import_queue/research/menu resources/root/content/ui/boot.sc.xml,repo/text,,scripting:31|spawning:168|world_hosts:5,,37855
204,tune/template pressure,scratch/script_workshop_pipeline/edit_workspace/research/menu resources/root/content/ui/boot.sc.xml,manifest/text,,scripting:31|spawning:168|world_hosts:5,,37855
204,tune/template pressure,scratch/script_workshop_pipeline/decompiled_export/research__menu_resources__root__content__ui__boot.sc.xml.decompiled.txt,repo/text,,scripting:31|spawning:168|world_hosts:5,,38040
204,tune/template pressure,research/menu resources/root/content/ui/boot.sc.xml,repo/text,,scripting:31|spawning:168|world_hosts:5,,37855
204,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/read/research__menu__resources__root__content__ui__boot.sc.xml.fullread.txt,manifest/text,,scripting:31|spawning:168|world_hosts:5,,38612
204,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/edit/research/menu resources/root/content/ui/boot.sc.xml,manifest/text,,scripting:31|spawning:168|world_hosts:5,,37855
204,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__menu__resources__root__content__ui__boot.sc.xml.decompiled_source.txt,manifest/text,,scripting:31|spawning:168|world_hosts:5,,38764
201,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__Tune__-__Max__Render__and__Spawns__Tune__trees__treetypesettings.xml.decompiled_source.txt,manifest/text,blackwater|manzanita|tumbleweed,factions:1|spawning:185,,166218
200,tune/template pressure,research/Tune - Max Render and Spawns/Tune/trees/treetypesettings.xml,repo/text,blackwater|manzanita|tumbleweed,factions:1|spawning:184,,161261
200,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/read/research__Tune__-__Max__Render__and__Spawns__Tune__trees__treetypesettings.xml.fullread.txt,manifest/text,blackwater|manzanita|tumbleweed,factions:1|spawning:184,,166048
200,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/edit/research/Tune - Max Render and Spawns/Tune/trees/treetypesettings.xml,manifest/text,blackwater|manzanita|tumbleweed,factions:1|spawning:184,,161261
194,archive patch lane,research/car_truck_inventory/live_rpf_entries.csv,repo/text,,scripting:54|weapons_pressure:4|world_hosts:120,gringobrain|vehicle_generator,21239
194,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/read/research__car_truck_inventory__live_rpf_entries.csv.fullread.txt,manifest/text,,scripting:54|weapons_pressure:4|world_hosts:120,gringobrain|vehicle_generator,21298
194,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/edit/research/car_truck_inventory/live_rpf_entries.csv,manifest/text,,scripting:54|weapons_pressure:4|world_hosts:120,gringobrain|vehicle_generator,21239
194,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__car_truck_inventory__live_rpf_entries.csv.decompiled_source.txt,manifest/text,,scripting:54|weapons_pressure:4|world_hosts:120,gringobrain|vehicle_generator,21448
191,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__Code_RED_CarTruck_MissionRecipe_Pass29__reports__pass29_line_hits.csv.decompiled_source.txt,manifest/text,,scripting:34|spawning:129|weapons_pressure:8|world_hosts:4,population|task_follow,27652
190,world host / gringo,research/Code_RED_CarTruck_MissionRecipe_Pass29/reports/pass29_line_hits.csv,repo/text,,scripting:33|spawning:129|weapons_pressure:8|world_hosts:4,population|task_follow,27196
190,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_CarTruck_MissionRecipe_Pass29__reports__pass29_line_hits.csv.fullread.txt,manifest/text,,scripting:33|spawning:129|weapons_pressure:8|world_hosts:4,population|task_follow,27475
190,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/Code_RED_CarTruck_MissionRecipe_Pass29/reports/pass29_line_hits.csv,manifest/text,,scripting:33|spawning:129|weapons_pressure:8|world_hosts:4,population|task_follow,27196
185,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/tools__codered_camp_car_workbench.py.decompiled_source.txt,manifest/text,,scripting:50|spawning:11|weapons_pressure:4|world_hosts:96,create_actor|refgroup|vehicle_generator,16613
184,world host / gringo,tools/codered_camp_car_workbench.py,repo/text,,scripting:50|spawning:11|weapons_pressure:4|world_hosts:95,create_actor|refgroup|vehicle_generator,16078
184,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/tools__codered_camp_car_workbench.py.fullread.txt,manifest/text,,scripting:50|spawning:11|weapons_pressure:4|world_hosts:95,create_actor|refgroup|vehicle_generator,16477
184,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/tools/codered_camp_car_workbench.py,manifest/text,,scripting:50|spawning:11|weapons_pressure:4|world_hosts:95,create_actor|refgroup|vehicle_generator,16078
183,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__Tune__-__Max__Render__and__Spawns__Tune__template__actions_templates.xml.decompiled_source.txt,manifest/text,,factions:15|scripting:24|spawning:98|war_behavior:27|weapons_pressure:11|world_hosts:8,,66321
182,tune/template pressure,research/Tune - Max Render and Spawns/Tune/template/actions_templates.xml,repo/text,,factions:15|scripting:24|spawning:97|war_behavior:27|weapons_pressure:11|world_hosts:8,,64795
182,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/read/research__Tune__-__Max__Render__and__Spawns__Tune__template__actions_templates.xml.fullread.txt,manifest/text,,factions:15|scripting:24|spawning:97|war_behavior:27|weapons_pressure:11|world_hosts:8,,66147
182,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/edit/research/Tune - Max Render and Spawns/Tune/template/actions_templates.xml,manifest/text,,factions:15|scripting:24|spawning:97|war_behavior:27|weapons_pressure:11|world_hosts:8,,64795
179,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/related_apps__Code_RED_ScriptHookRDR_AI_Menu__install_vehicle_first_menu_data_windows.ps1.decompiled_source.txt,manifest/text,,factions:16|scripting:4|spawning:125|war_behavior:8|world_hosts:18,create_actor,8313
178,archive patch lane,research/wft_wedt_attachment_lab/model_resource_summary.csv,repo/text,,factions:148|weapons_pressure:30,,44174
178,world host / gringo,related_apps/Code_RED_ScriptHookRDR_AI_Menu/install_vehicle_first_menu_data_windows.ps1,repo/text,,factions:16|scripting:3|spawning:125|war_behavior:8|world_hosts:18,create_actor,8009
