index,path,raw_size,rsc,resource_type,codec,decoded_size,decode_error,score,reasons
374,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xABD09E30,2013,False,,,,,8,
375,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xACDD3FA4,2119,False,,,,,12,
376,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xAD698987,1741,False,,,,,0,
377,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xADD70BF8,1810,False,,,,,4,
378,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xB34250CF,1666,True,2,zstd,4096,,59,
379,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xB4FC01F8,2332,True,2,zstd,12288,,77,
380,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xB5D8AC31,2328,False,,,,,83,u16be:1193:1
381,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xBC5972EB,2678,False,,,,,16,
382,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xBEB33D65,2078,False,,,,,15,
383,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xBFA56ABB,1867,True,2,zstd,12288,,63,
384,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xBFFCD53C,1737,True,2,zstd,12288,,79,
385,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xC041598B,1844,True,2,zstd,12288,,73,
386,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xC117DBBE,2460,False,,,,,14,
387,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xC3C98393,1969,False,,,,,4,
388,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xC466EF92,2664,False,,,,,15,
389,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xC66E8798,1944,True,2,zstd,12288,,73,
390,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xCA98D034,2097,True,2,zstd,12288,,77,
391,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xCCCCA608,1930,False,,,,,4,
392,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xCD41E272,1756,False,,,,,14,
393,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xD42454A7,1777,False,,,,,3,
394,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xD853BDA9,1724,False,,,,,4,
395,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xDDCA21A5,1590,True,2,zstd,4096,,59,
396,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xDDF53749,2029,True,2,zstd,12288,,69,
397,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xE01E39EB,1751,False,,,,,78,u16be:1193:1
398,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xE302A175,1883,True,2,zstd,12288,,55,
399,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xE7E2EA5D,2000,False,,,,,17,
400,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xEAC68553,2330,True,2,zstd,12288,,77,
401,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xF29ED36A,1656,True,2,zstd,4096,,59,
402,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xF4910F04,2515,True,2,zstd,12288,,73,
