offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
258102,0x3F036,83,call_candidate,call2,3,53 AB 7A,-21638,236467
258657,0x3F261,83,call_candidate,call2,3,53 AB 7A,-21638,237022
259212,0x3F48C,83,call_candidate,call2,3,53 AB 7A,-21638,237577
259761,0x3F6B1,83,call_candidate,call2,3,53 AB 7A,-21638,238126
260310,0x3F8D6,83,call_candidate,call2,3,53 AB 7A,-21638,238675
260863,0x3FAFF,83,call_candidate,call2,3,53 AB 7A,-21638,239228
261427,0x3FD33,83,call_candidate,call2,3,53 AB 7A,-21638,239792
261977,0x3FF59,83,call_candidate,call2,3,53 AB 7A,-21638,240342
262135,0x3FFF7,98,branch_candidate,unconditional_jump,3,62 00 06,6,262144
262547,0x40193,83,call_candidate,call2,3,53 AB 7A,-21638,240912
263108,0x403C4,83,call_candidate,call2,3,53 AB 7A,-21638,241473
263669,0x405F5,83,call_candidate,call2,3,53 AB 7A,-21638,242034
264241,0x40831,83,call_candidate,call2,3,53 AB 7A,-21638,242606
264802,0x40A62,83,call_candidate,call2,3,53 AB 7A,-21638,243167
265369,0x40C99,83,call_candidate,call2,3,53 AB 7A,-21638,243734
265930,0x40ECA,83,call_candidate,call2,3,53 AB 7A,-21638,244295
266491,0x410FB,83,call_candidate,call2,3,53 AB 7A,-21638,244856
267058,0x41332,83,call_candidate,call2,3,53 AB 7A,-21638,245423
267619,0x41563,83,call_candidate,call2,3,53 AB 7A,-21638,245984
268186,0x4179A,83,call_candidate,call2,3,53 AB 7A,-21638,246551
268747,0x419CB,83,call_candidate,call2,3,53 AB 7A,-21638,247112
269313,0x41C01,83,call_candidate,call2,3,53 AB 7A,-21638,247678
269885,0x41E3D,83,call_candidate,call2,3,53 AB 7A,-21638,248250
270453,0x42075,83,call_candidate,call2,3,53 AB 7A,-21638,248818
271027,0x422B3,83,call_candidate,call2,3,53 AB 7A,-21638,249392
271582,0x424DE,83,call_candidate,call2,3,53 AB 7A,-21638,249947
272137,0x42709,83,call_candidate,call2,3,53 AB 7A,-21638,250502
272680,0x42928,83,call_candidate,call2,3,53 AB 7A,-21638,251045
273223,0x42B47,83,call_candidate,call2,3,53 AB 7A,-21638,251588
273766,0x42D66,83,call_candidate,call2,3,53 AB 7A,-21638,252131
274309,0x42F85,83,call_candidate,call2,3,53 AB 7A,-21638,252674
274852,0x431A4,83,call_candidate,call2,3,53 AB 7A,-21638,253217
