index,type,path,name,extension,offset,size_in_archive,total_size,is_resource,is_compressed,resource_type
3144,file,root/strings/subtitle_rcm_19_cs02-ko.wst,subtitle_rcm_19_cs02-ko.wst,.wst,95285248,421,256,True,True,1
3145,file,root/strings/subtitle_fbi_01-it.wst,subtitle_fbi_01-it.wst,.wst,82716672,381,256,True,True,1
3146,file,root/strings/subtitle_rcm_03_cs01-de.wst,subtitle_rcm_03_cs01-de.wst,.wst,91162624,1415,256,True,True,1
3147,file,root/strings/subtitle_mexican_army_05_p1-mx.wst,subtitle_mexican_army_05_p1-mx.wst,.wst,88967168,198,256,True,True,1
3148,file,root/strings/subtitle_rcm_04_cs03_b-cht.wst,subtitle_rcm_04_cs03_b-cht.wst,.wst,91799552,485,256,True,True,1
3149,file,root/strings/subtitle_rebel_leader_05_cs03-mx.wst,subtitle_rebel_leader_05_cs03-mx.wst,.wst,97865728,411,256,True,True,1
3150,file,root/strings/subtitle_rcm_12_cs01-it.wst,subtitle_rcm_12_cs01-it.wst,.wst,93147136,1003,256,True,True,1
3151,file,root/strings/subtitle_fbi01_cs04_p2-jp.wst,subtitle_fbi01_cs04_p2-jp.wst,.wst,82151424,192,256,True,True,1
3152,file,root/strings/subtitle_rcm_31_cs03_jack_win32.strtbl,subtitle_rcm_31_cs03_jack_win32.strtbl,.strtbl,96518856,14680,14680,False,False,
3153,file,root/strings/subtitle_uncle_02_win32.strtbl,subtitle_uncle_02_win32.strtbl,.strtbl,98433936,20469,20469,False,False,
3154,file,root/strings/patchstringtable0-es.wst,patchstringtable0-es.wst,.wst,71004160,1687,512,True,True,1
3155,file,root/strings/subtitle_son_02-mx.wst,subtitle_son_02-mx.wst,.wst,98273280,690,256,True,True,1
3156,file,root/strings/subtitle_fbi04_cs04_taunt_01-de.wst,subtitle_fbi04_cs04_taunt_01-de.wst,.wst,82501632,145,256,True,True,1
3157,file,root/strings/subtitle_rcm_08_cs02-br.wst,subtitle_rcm_08_cs02-br.wst,.wst,92426240,1032,256,True,True,1
3158,file,root/strings/subtitle_fbi04_cs04_taunt_01-chs.wst,subtitle_fbi04_cs04_taunt_01-chs.wst,.wst,82497536,159,256,True,True,1
3159,file,root/strings/subtitle_rebel_leader_05_cs03-pl.wst,subtitle_rebel_leader_05_cs03-pl.wst,.wst,97867776,393,256,True,True,1
3160,file,root/strings/subtitle_rebel_02-jp.wst,subtitle_rebel_02-jp.wst,.wst,97603584,365,256,True,True,1
3161,file,root/strings/subtitle_rcm_05_cs05-br.wst,subtitle_rcm_05_cs05-br.wst,.wst,92243968,418,256,True,True,1
