offset,offset_hex,opcode,width,value,actor_kind,operand_hex
9445,0x24E5,37,1,16,eActorEnum_candidate,10
9469,0x24FD,37,1,86,eActorEnum_candidate,56
9941,0x26D5,65,2,4096,,10 00
9974,0x26F6,37,1,15,eActorEnum_candidate,0F
10230,0x27F6,37,1,15,eActorEnum_candidate,0F
10444,0x28CC,37,1,15,eActorEnum_candidate,0F
10768,0x2A10,37,1,17,eActorEnum_candidate,11
10809,0x2A39,37,1,158,eActorEnum_candidate,9E
10825,0x2A49,38,2,40714,,9F 0A
10841,0x2A59,38,2,41010,,A0 32
10951,0x2AC7,37,1,34,eActorEnum_candidate,22
10991,0x2AEF,37,1,32,eActorEnum_candidate,20
11014,0x2B06,37,1,33,eActorEnum_candidate,21
11112,0x2B68,37,1,34,eActorEnum_candidate,22
11211,0x2BCB,65,2,4096,,10 00
11296,0x2C20,37,1,12,eActorEnum_candidate,0C
11308,0x2C2C,37,1,32,eActorEnum_candidate,20
11320,0x2C38,65,2,941,eActorEnum_candidate,03 AD
11340,0x2C4C,65,2,257,eActorEnum_candidate,01 01
11352,0x2C58,65,2,257,eActorEnum_candidate,01 01
11362,0x2C62,65,2,257,eActorEnum_candidate,01 01
11372,0x2C6C,37,1,25,eActorEnum_candidate,19
11377,0x2C71,37,1,100,eActorEnum_candidate,64
11379,0x2C73,65,2,257,eActorEnum_candidate,01 01
11389,0x2C7D,37,1,67,eActorEnum_candidate,43
11398,0x2C86,37,1,67,eActorEnum_candidate,43
11411,0x2C93,65,2,945,eActorEnum_candidate,03 B1
11422,0x2C9E,37,1,8,eActorEnum_candidate,08
11432,0x2CA8,37,1,24,eActorEnum_candidate,18
11439,0x2CAF,65,2,257,eActorEnum_candidate,01 01
11451,0x2CBB,65,2,257,eActorEnum_candidate,01 01
11461,0x2CC5,65,2,257,eActorEnum_candidate,01 01
11471,0x2CCF,37,1,25,eActorEnum_candidate,19
11476,0x2CD4,37,1,100,eActorEnum_candidate,64
11478,0x2CD6,65,2,257,eActorEnum_candidate,01 01
11488,0x2CE0,37,1,68,eActorEnum_candidate,44
11497,0x2CE9,37,1,68,eActorEnum_candidate,44
11511,0x2CF7,65,2,2048,,08 00
11540,0x2D14,37,1,24,eActorEnum_candidate,18
11545,0x2D19,65,2,257,eActorEnum_candidate,01 01
11557,0x2D25,65,2,257,eActorEnum_candidate,01 01
11567,0x2D2F,65,2,257,eActorEnum_candidate,01 01
11577,0x2D39,37,1,25,eActorEnum_candidate,19
11582,0x2D3E,37,1,100,eActorEnum_candidate,64
11584,0x2D40,65,2,257,eActorEnum_candidate,01 01
11594,0x2D4A,37,1,68,eActorEnum_candidate,44
11603,0x2D53,37,1,68,eActorEnum_candidate,44
11642,0x2D7A,38,2,65021,,FD FD
11652,0x2D84,37,1,253,eActorEnum_candidate,FD
11661,0x2D8D,37,1,253,eActorEnum_candidate,FD
11675,0x2D9B,65,2,256,eActorEnum_candidate,01 00
